id,Unnamed: 1,_id,location,createdAt,updatedAt,__v,crime_id,crime_occurred_indoors_or_outdoors,day_of_week,event_proximity,date,time,case_status,crime_type
,,67f3693656b1e991bd6b1710,67f3652456b1e991bd6b1086,2025-03-06 23:10:54.813000,2025-04-04 03:12:48.120000,0.0,278,Outdoors,Sunday,Isolated Area,2022-05-08 00:00:00,2:57,Closed,67f3650356b1e991bd6b0cff
,,67f3693656b1e991bd6b1711,67f3652456b1e991bd6b1087,2025-04-04 02:52:26.623000,2025-04-04 06:09:47.086000,0.0,925,Indoors,Saturday,Residential Area,2024-11-23 00:00:00,2:05,Under Investigation,67f3650356b1e991bd6b0d00
,,67f3693656b1e991bd6b1712,67f3652456b1e991bd6b1088,2025-04-04 03:12:48.122000,2025-04-04 06:18:58.055000,0.0,602,Indoors,Thursday,Near Market,2022-05-26 00:00:00,13:23,Closed,67f3650356b1e991bd6b0d01
,,67f3693656b1e991bd6b1713,67f3652456b1e991bd6b1089,2025-04-04 06:09:47.088000,2025-03-06 23:10:54.813000,0.0,440,Outdoors,Monday,Near Market,2024-10-21 00:00:00,12:37,Open,67f3650356b1e991bd6b0d02
,,67f3693656b1e991bd6b1714,67f3652456b1e991bd6b108a,2025-04-04 06:18:58.057000,2025-03-06 23:10:54.813000,0.0,838,Indoors,Saturday,Near School,2025-10-04 00:00:00,4:21,Under Investigation,67f3650356b1e991bd6b0d03
,,67f3693656b1e991bd6b1715,67f3652456b1e991bd6b108b,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,571,Indoors,Wednesday,Near School,2021-02-24 00:00:00,15:23,Closed,67f3650356b1e991bd6b0d04
,,67f3693656b1e991bd6b1716,67f3652456b1e991bd6b108c,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,880,Outdoors,Tuesday,Near School,2025-05-20 00:00:00,13:42,Open,67f3650356b1e991bd6b0d05
,,67f3693656b1e991bd6b1717,67f3652456b1e991bd6b108d,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,579,Indoors,Tuesday,Near Market,2025-05-20 00:00:00,21:52,Open,67f3650356b1e991bd6b0d06
,,67f3693656b1e991bd6b1718,67f3652456b1e991bd6b108e,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,24,Indoors,Thursday,Near School,2023-06-01 00:00:00,10:16,Open,67f3650356b1e991bd6b0d07
,,67f3693656b1e991bd6b1719,67f3652456b1e991bd6b108f,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,31,Indoors,Wednesday,Isolated Area,2025-06-18 00:00:00,7:36,Closed,67f3650356b1e991bd6b0d08
,,67f3693656b1e991bd6b171a,67f3652456b1e991bd6b1090,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,618,Indoors,Sunday,Near School,2020-10-04 00:00:00,3:33,Under Investigation,67f3650356b1e991bd6b0d09
,,67f3693656b1e991bd6b171b,67f3652456b1e991bd6b1091,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,11,Outdoors,Saturday,Near Market,2023-12-16 00:00:00,21:28,Open,67f3650356b1e991bd6b0d0a
,,67f3693656b1e991bd6b171c,67f3652456b1e991bd6b1092,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,821,Outdoors,Sunday,Residential Area,2020-08-02 00:00:00,23:24,Closed,67f3650356b1e991bd6b0d0b
,,67f3693656b1e991bd6b171d,67f3652456b1e991bd6b1093,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,297,Outdoors,Saturday,Near School,2022-08-13 00:00:00,12:52,Under Investigation,67f3650356b1e991bd6b0d0c
,,67f3693656b1e991bd6b171e,67f3652456b1e991bd6b1094,2025-04-04 02:52:26.624000,2025-04-04 02:52:26.622000,0.0,55,Indoors,Saturday,Isolated Area,2022-02-12 00:00:00,19:13,Closed,67f3650356b1e991bd6b0d0d
,,67f3693656b1e991bd6b171f,67f3652456b1e991bd6b1095,2025-04-04 03:12:48.123000,2025-04-04 03:12:48.121000,0.0,543,Indoors,Thursday,Residential Area,2025-05-15 00:00:00,15:05,Closed,67f3650356b1e991bd6b0d0e
,,67f3693656b1e991bd6b1720,67f3652456b1e991bd6b1096,2025-04-04 06:09:47.089000,2025-04-04 06:09:47.087000,0.0,210,Indoors,Thursday,Near Market,2023-01-19 00:00:00,22:33,Closed,67f3650356b1e991bd6b0d0f
,,67f3693656b1e991bd6b1721,67f3652456b1e991bd6b1097,2025-04-04 06:18:58.058000,2025-04-04 06:18:58.056000,0.0,605,Indoors,Tuesday,Isolated Area,2025-12-02 00:00:00,10:59,Open,67f3650356b1e991bd6b0d10
,,67f3693656b1e991bd6b1722,67f3652456b1e991bd6b1098,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,693,Indoors,Wednesday,Near School,2020-02-26 00:00:00,22:32,Closed,67f3650356b1e991bd6b0d11
,,67f3693656b1e991bd6b1723,67f3652456b1e991bd6b1099,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,71,Indoors,Wednesday,Residential Area,2022-03-09 00:00:00,9:06,Under Investigation,67f3650356b1e991bd6b0d12
,,67f3693656b1e991bd6b1724,67f3652456b1e991bd6b109a,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,544,Indoors,Monday,Near Market,2021-09-27 00:00:00,20:38,Under Investigation,67f3650356b1e991bd6b0d13
,,67f3693656b1e991bd6b1725,67f3652456b1e991bd6b109b,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,108,Indoors,Friday,Isolated Area,2024-01-26 00:00:00,9:39,Closed,67f3650356b1e991bd6b0d14
,,67f3693656b1e991bd6b1726,67f3652456b1e991bd6b109c,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,494,Indoors,Saturday,Isolated Area,2021-03-13 00:00:00,14:36,Closed,67f3650356b1e991bd6b0d15
,,67f3693656b1e991bd6b1727,67f3652456b1e991bd6b109d,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,591,Outdoors,Saturday,Near Market,2023-06-24 00:00:00,15:50,Under Investigation,67f3650356b1e991bd6b0d16
,,67f3693656b1e991bd6b1728,67f3652456b1e991bd6b109e,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,742,Outdoors,Friday,Near School,2023-08-18 00:00:00,21:21,Under Investigation,67f3650356b1e991bd6b0d17
,,67f3693656b1e991bd6b1729,67f3652456b1e991bd6b109f,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,293,Indoors,Saturday,Residential Area,2021-06-19 00:00:00,11:21,Under Investigation,67f3650356b1e991bd6b0d18
,,67f3693656b1e991bd6b172a,67f3652456b1e991bd6b10a0,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,290,Indoors,Tuesday,Residential Area,2025-07-08 00:00:00,10:05,Open,67f3650356b1e991bd6b0d19
,,67f3693656b1e991bd6b172b,67f3652456b1e991bd6b10a1,2025-04-04 02:52:26.625000,2025-03-06 23:10:54.813000,0.0,653,Outdoors,Sunday,Isolated Area,2021-09-26 00:00:00,19:54,Closed,67f3650356b1e991bd6b0d1a
,,67f3693656b1e991bd6b172c,67f3652456b1e991bd6b10a2,2025-04-04 03:12:48.124000,2025-03-06 23:10:54.813000,0.0,40,Indoors,Tuesday,Near Market,2020-08-11 00:00:00,9:10,Under Investigation,67f3650356b1e991bd6b0d1b
,,67f3693656b1e991bd6b172d,67f3652456b1e991bd6b10a3,2025-04-04 06:09:47.090000,2025-04-04 02:52:26.623000,0.0,590,Outdoors,Friday,Near School,2024-03-08 00:00:00,18:26,Under Investigation,67f3650356b1e991bd6b0d1c
,,67f3693656b1e991bd6b172e,67f3652456b1e991bd6b10a4,2025-04-04 06:18:58.059000,2025-04-04 03:12:48.122000,0.0,308,Indoors,Thursday,Residential Area,2024-01-25 00:00:00,0:54,Closed,67f3650356b1e991bd6b0d1d
,,67f3693656b1e991bd6b172f,67f3652456b1e991bd6b10a5,2025-03-06 23:10:54.813000,2025-04-04 06:09:47.088000,0.0,67,Outdoors,Friday,Isolated Area,2025-09-12 00:00:00,11:30,Under Investigation,67f3650356b1e991bd6b0d1e
,,67f3693656b1e991bd6b1730,67f3652456b1e991bd6b10a6,2025-03-06 23:10:54.813000,2025-04-04 06:18:58.057000,0.0,276,Outdoors,Sunday,Near Market,2021-05-09 00:00:00,16:01,Under Investigation,67f3650356b1e991bd6b0d1f
,,67f3693656b1e991bd6b1731,67f3652456b1e991bd6b10a7,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,68,Outdoors,Friday,Residential Area,2024-01-12 00:00:00,20:31,Closed,67f3650356b1e991bd6b0d20
,,67f3693656b1e991bd6b1732,67f3652456b1e991bd6b10a8,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,319,Indoors,Saturday,Near Market,2023-06-24 00:00:00,11:36,Open,67f3650356b1e991bd6b0d21
,,67f3693656b1e991bd6b1733,67f3652456b1e991bd6b10a9,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,549,Indoors,Monday,Residential Area,2024-03-04 00:00:00,14:29,Closed,67f3650356b1e991bd6b0d22
,,67f3693656b1e991bd6b1734,67f3652456b1e991bd6b10aa,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,999,Outdoors,Saturday,Near School,2024-06-22 00:00:00,6:36,Under Investigation,67f3650356b1e991bd6b0d23
,,67f3693656b1e991bd6b1735,67f3652456b1e991bd6b10ab,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,715,Indoors,Monday,Residential Area,2020-01-20 00:00:00,4:18,Closed,67f3650356b1e991bd6b0d24
,,67f3693656b1e991bd6b1736,67f3652456b1e991bd6b10ac,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,754,Outdoors,Tuesday,Isolated Area,2020-04-07 00:00:00,3:37,Closed,67f3650356b1e991bd6b0d25
,,67f3693656b1e991bd6b1737,67f3652456b1e991bd6b10ad,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,383,Outdoors,Thursday,Isolated Area,2025-03-27 00:00:00,21:41,Closed,67f3650356b1e991bd6b0d26
,,67f3693656b1e991bd6b1738,67f3652456b1e991bd6b10ae,2025-04-04 02:52:26.626000,2025-03-06 23:10:54.813000,0.0,452,Outdoors,Tuesday,Residential Area,2020-01-28 00:00:00,7:47,Under Investigation,67f3650356b1e991bd6b0d27
,,67f3693656b1e991bd6b1739,67f3652456b1e991bd6b10af,2025-04-04 03:12:48.125000,2025-03-06 23:10:54.813000,0.0,523,Indoors,Saturday,Residential Area,2020-03-21 00:00:00,17:36,Closed,67f3650356b1e991bd6b0d28
,,67f3693656b1e991bd6b173a,67f3652456b1e991bd6b10b0,2025-04-04 06:09:47.091000,2025-03-06 23:10:54.813000,0.0,219,Indoors,Wednesday,Near Market,2020-11-11 00:00:00,11:58,Closed,67f3650356b1e991bd6b0d29
,,67f3693656b1e991bd6b173b,67f3652456b1e991bd6b10b1,2025-04-04 06:18:58.060000,2025-03-06 23:10:54.813000,0.0,788,Indoors,Sunday,Residential Area,2022-02-06 00:00:00,12:17,Open,67f3650356b1e991bd6b0d2a
,,67f3693656b1e991bd6b173c,67f3652456b1e991bd6b10b2,2025-03-06 23:10:54.813000,2025-04-04 02:52:26.624000,0.0,437,Indoors,Wednesday,Residential Area,2023-06-28 00:00:00,9:44,Open,67f3650356b1e991bd6b0d2b
,,67f3693656b1e991bd6b173d,67f3652456b1e991bd6b10b3,2025-03-06 23:10:54.813000,2025-04-04 03:12:48.123000,0.0,765,Indoors,Sunday,Near Market,2024-11-10 00:00:00,0:55,Under Investigation,67f3650356b1e991bd6b0d2c
,,67f3693656b1e991bd6b173e,67f3652456b1e991bd6b10b4,2025-03-06 23:10:54.813000,2025-04-04 06:09:47.089000,0.0,89,Indoors,Monday,Residential Area,2024-02-19 00:00:00,14:28,Under Investigation,67f3650356b1e991bd6b0d2d
,,67f3693656b1e991bd6b173f,67f3652456b1e991bd6b10b5,2025-03-06 23:10:54.813000,2025-04-04 06:18:58.058000,0.0,64,Outdoors,Saturday,Near School,2022-12-24 00:00:00,18:33,Open,67f3650356b1e991bd6b0d2e
,,67f3693656b1e991bd6b1740,67f3652456b1e991bd6b10b6,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,827,Outdoors,Friday,Residential Area,2020-07-03 00:00:00,0:26,Under Investigation,67f3650356b1e991bd6b0d2f
,,67f3693656b1e991bd6b1741,67f3652456b1e991bd6b10b7,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,717,Outdoors,Sunday,Near Market,2024-08-11 00:00:00,21:06,Open,67f3650356b1e991bd6b0d30
,,67f3693656b1e991bd6b1742,67f3652456b1e991bd6b10b8,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,352,Outdoors,Wednesday,Residential Area,2025-07-16 00:00:00,21:50,Open,67f3650356b1e991bd6b0d31
,,67f3693656b1e991bd6b1743,67f3652456b1e991bd6b10b9,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,937,Indoors,Wednesday,Isolated Area,2020-11-25 00:00:00,5:21,Closed,67f3650356b1e991bd6b0d32
,,67f3693656b1e991bd6b1744,67f3652456b1e991bd6b10ba,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,636,Indoors,Wednesday,Residential Area,2021-03-10 00:00:00,0:55,Closed,67f3650356b1e991bd6b0d33
,,67f3693656b1e991bd6b1745,67f3652456b1e991bd6b10bb,2025-04-04 02:52:26.627000,2025-03-06 23:10:54.813000,0.0,645,Indoors,Tuesday,Near School,2021-12-14 00:00:00,2:46,Closed,67f3650356b1e991bd6b0d34
,,67f3693656b1e991bd6b1746,67f3652456b1e991bd6b10bc,2025-04-04 03:12:48.126000,2025-03-06 23:10:54.813000,0.0,555,Indoors,Wednesday,Near School,2024-04-03 00:00:00,1:49,Open,67f3650356b1e991bd6b0d35
,,67f3693656b1e991bd6b1747,67f3652456b1e991bd6b10bd,2025-04-04 06:09:47.092000,2025-03-06 23:10:54.813000,0.0,169,Outdoors,Thursday,Near School,2024-07-11 00:00:00,14:51,Under Investigation,67f3650356b1e991bd6b0d36
,,67f3693656b1e991bd6b1748,67f3652456b1e991bd6b10be,2025-04-04 06:18:58.061000,2025-03-06 23:10:54.813000,0.0,918,Outdoors,Sunday,Near School,2024-02-11 00:00:00,14:59,Open,67f3650356b1e991bd6b0d37
,,67f3693656b1e991bd6b1749,67f3652456b1e991bd6b10bf,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,824,Outdoors,Thursday,Residential Area,2024-12-19 00:00:00,20:29,Under Investigation,67f3650356b1e991bd6b0d38
,,67f3693656b1e991bd6b174a,67f3652456b1e991bd6b10c0,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,986,Indoors,Sunday,Isolated Area,2021-10-03 00:00:00,11:04,Under Investigation,67f3650356b1e991bd6b0d39
,,67f3693656b1e991bd6b174b,67f3652456b1e991bd6b10c1,2025-03-06 23:10:54.813000,2025-04-04 02:52:26.625000,0.0,817,Outdoors,Saturday,Near Market,2021-11-27 00:00:00,21:21,Open,67f3650356b1e991bd6b0d3a
,,67f3693656b1e991bd6b174c,67f3652456b1e991bd6b10c2,2025-03-06 23:10:54.813000,2025-04-04 03:12:48.124000,0.0,87,Indoors,Friday,Isolated Area,2022-08-12 00:00:00,20:34,Closed,67f3650356b1e991bd6b0d3b
,,67f3693656b1e991bd6b174d,67f3652456b1e991bd6b10c3,2025-03-06 23:10:54.813000,2025-04-04 06:09:47.090000,0.0,433,Outdoors,Friday,Isolated Area,2023-05-12 00:00:00,4:39,Closed,67f3650356b1e991bd6b0d3c
,,67f3693656b1e991bd6b174e,67f3652456b1e991bd6b10c4,2025-03-06 23:10:54.813000,2025-04-04 06:18:58.059000,0.0,185,Indoors,Monday,Near School,2020-03-23 00:00:00,2:02,Closed,67f3650356b1e991bd6b0d3d
,,67f3693656b1e991bd6b174f,67f3652456b1e991bd6b10c5,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,979,Indoors,Thursday,Near School,2022-03-03 00:00:00,8:25,Closed,67f3650356b1e991bd6b0d3e
,,67f3693656b1e991bd6b1750,67f3652456b1e991bd6b10c6,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,295,Indoors,Sunday,Near School,2022-02-20 00:00:00,10:07,Under Investigation,67f3650356b1e991bd6b0d3f
,,67f3693656b1e991bd6b1751,67f3652456b1e991bd6b10c7,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,893,Indoors,Saturday,Isolated Area,2025-05-17 00:00:00,11:05,Closed,67f3650356b1e991bd6b0d40
,,67f3693656b1e991bd6b1752,67f3652456b1e991bd6b10c8,2025-04-04 02:52:26.628000,2025-03-06 23:10:54.813000,0.0,426,Outdoors,Sunday,Isolated Area,2023-05-07 00:00:00,22:43,Open,67f3650356b1e991bd6b0d41
,,67f3693656b1e991bd6b1753,67f3652456b1e991bd6b10c9,2025-04-04 03:12:48.127000,2025-03-06 23:10:54.813000,0.0,714,Outdoors,Wednesday,Near Market,2025-01-29 00:00:00,2:25,Under Investigation,67f3650356b1e991bd6b0d42
,,67f3693656b1e991bd6b1754,67f3652456b1e991bd6b10ca,2025-04-04 06:09:47.093000,2025-03-06 23:10:54.813000,0.0,261,Indoors,Friday,Isolated Area,2024-04-05 00:00:00,6:00,Closed,67f3650356b1e991bd6b0d43
,,67f3693656b1e991bd6b1755,67f3652456b1e991bd6b10cb,2025-04-04 06:18:58.062000,2025-03-06 23:10:54.813000,0.0,238,Outdoors,Saturday,Near School,2024-06-08 00:00:00,5:38,Under Investigation,67f3650356b1e991bd6b0d44
,,67f3693656b1e991bd6b1756,67f3652456b1e991bd6b10cc,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,560,Indoors,Thursday,Near Market,2025-09-18 00:00:00,22:36,Open,67f3650356b1e991bd6b0d45
,,67f3693656b1e991bd6b1757,67f3652456b1e991bd6b10cd,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,584,Outdoors,Tuesday,Isolated Area,2020-04-21 00:00:00,16:13,Open,67f3650356b1e991bd6b0d46
,,67f3693656b1e991bd6b1758,67f3652456b1e991bd6b10ce,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,446,Indoors,Thursday,Near School,2023-03-02 00:00:00,4:57,Under Investigation,67f3650356b1e991bd6b0d47
,,67f3693656b1e991bd6b1759,67f3652456b1e991bd6b10cf,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,868,Indoors,Wednesday,Near Market,2022-07-06 00:00:00,16:55,Open,67f3650356b1e991bd6b0d48
,,67f3693656b1e991bd6b175a,67f3652456b1e991bd6b10d0,2025-03-06 23:10:54.813000,2025-04-04 02:52:26.626000,0.0,801,Indoors,Friday,Residential Area,2023-08-04 00:00:00,8:47,Closed,67f3650356b1e991bd6b0d49
,,67f3693656b1e991bd6b175b,67f3652456b1e991bd6b10d1,2025-03-06 23:10:54.813000,2025-04-04 03:12:48.125000,0.0,600,Indoors,Sunday,Near School,2024-08-11 00:00:00,17:27,Open,67f3650356b1e991bd6b0d4a
,,67f3693656b1e991bd6b175c,67f3652456b1e991bd6b10d2,2025-03-06 23:10:54.813000,2025-04-04 06:09:47.091000,0.0,850,Outdoors,Saturday,Residential Area,2021-02-06 00:00:00,12:10,Under Investigation,67f3650356b1e991bd6b0d4b
,,67f3693656b1e991bd6b175d,67f3652456b1e991bd6b10d3,2025-03-06 23:10:54.813000,2025-04-04 06:18:58.060000,0.0,266,Indoors,Wednesday,Near Market,2023-03-29 00:00:00,20:48,Under Investigation,67f3650356b1e991bd6b0d4c
,,67f3693656b1e991bd6b175e,67f3652456b1e991bd6b10d4,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,996,Indoors,Tuesday,Isolated Area,2021-11-09 00:00:00,10:18,Open,67f3650356b1e991bd6b0d4d
,,67f3693656b1e991bd6b175f,67f3652456b1e991bd6b10d5,2025-04-04 02:52:26.629000,2025-03-06 23:10:54.813000,0.0,530,Outdoors,Friday,Isolated Area,2021-04-23 00:00:00,10:47,Closed,67f3650356b1e991bd6b0d4e
,,67f3693656b1e991bd6b1760,67f3652456b1e991bd6b10d6,2025-04-04 03:12:48.128000,2025-03-06 23:10:54.813000,0.0,56,Outdoors,Monday,Isolated Area,2025-02-10 00:00:00,23:31,Closed,67f3650356b1e991bd6b0d4f
,,67f3693656b1e991bd6b1761,67f3652456b1e991bd6b10d7,2025-04-04 06:09:47.094000,2025-03-06 23:10:54.813000,0.0,121,Indoors,Wednesday,Residential Area,2022-11-02 00:00:00,0:52,Closed,67f3650356b1e991bd6b0d50
,,67f3693656b1e991bd6b1762,67f3652456b1e991bd6b10d8,2025-04-04 06:18:58.063000,2025-03-06 23:10:54.813000,0.0,216,Outdoors,Monday,Near School,2023-06-12 00:00:00,14:32,Open,67f3650356b1e991bd6b0d51
,,67f3693656b1e991bd6b1763,67f3652456b1e991bd6b10d9,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,73,Outdoors,Tuesday,Residential Area,2023-03-07 00:00:00,1:33,Open,67f3650356b1e991bd6b0d52
,,67f3693656b1e991bd6b1764,67f3652456b1e991bd6b10da,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,45,Outdoors,Tuesday,Near School,2023-02-21 00:00:00,21:33,Open,67f3650356b1e991bd6b0d53
,,67f3693656b1e991bd6b1765,67f3652456b1e991bd6b10db,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,248,Indoors,Thursday,Near School,2024-01-04 00:00:00,21:58,Open,67f3650356b1e991bd6b0d54
,,67f3693656b1e991bd6b1766,67f3652456b1e991bd6b10dc,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,282,Indoors,Sunday,Residential Area,2024-09-29 00:00:00,9:23,Under Investigation,67f3650356b1e991bd6b0d55
,,67f3693656b1e991bd6b1767,67f3652456b1e991bd6b10dd,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,894,Outdoors,Friday,Isolated Area,2024-08-30 00:00:00,3:01,Open,67f3650356b1e991bd6b0d56
,,67f3693656b1e991bd6b1768,67f3652456b1e991bd6b10de,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,915,Outdoors,Thursday,Residential Area,2023-02-09 00:00:00,13:40,Open,67f3650356b1e991bd6b0d57
,,67f3693656b1e991bd6b1769,67f3652456b1e991bd6b10df,2025-03-06 23:10:54.813000,2025-04-04 02:52:26.627000,0.0,811,Outdoors,Wednesday,Near Market,2022-02-09 00:00:00,0:04,Open,67f3650356b1e991bd6b0d58
,,67f3693656b1e991bd6b176a,67f3652456b1e991bd6b10e0,2025-03-06 23:10:54.813000,2025-04-04 03:12:48.126000,0.0,245,Indoors,Thursday,Near Market,2023-12-07 00:00:00,2:43,Closed,67f3650356b1e991bd6b0d59
,,67f3693656b1e991bd6b176b,67f3652456b1e991bd6b10e1,2025-03-06 23:10:54.813000,2025-04-04 06:09:47.092000,0.0,823,Outdoors,Thursday,Isolated Area,2023-04-27 00:00:00,15:50,Open,67f3650356b1e991bd6b0d5a
,,67f3693656b1e991bd6b176c,67f3652456b1e991bd6b10e2,2025-04-04 02:52:26.630000,2025-04-04 06:18:58.061000,0.0,322,Outdoors,Wednesday,Near School,2023-04-26 00:00:00,3:51,Closed,67f3650356b1e991bd6b0d5b
,,67f3693656b1e991bd6b176d,67f3652456b1e991bd6b10e3,2025-04-04 03:12:48.129000,2025-03-06 23:10:54.813000,0.0,644,Outdoors,Friday,Near School,2021-01-01 00:00:00,12:49,Closed,67f3650356b1e991bd6b0d5c
,,67f3693656b1e991bd6b176e,67f3652456b1e991bd6b10e4,2025-04-04 06:09:47.095000,2025-03-06 23:10:54.813000,0.0,159,Indoors,Wednesday,Isolated Area,2023-01-18 00:00:00,7:21,Open,67f3650356b1e991bd6b0d5d
,,67f3693656b1e991bd6b176f,67f3652456b1e991bd6b10e5,2025-04-04 06:18:58.064000,2025-03-06 23:10:54.813000,0.0,978,Outdoors,Wednesday,Isolated Area,2023-08-09 00:00:00,12:28,Closed,67f3650356b1e991bd6b0d5e
,,67f3693656b1e991bd6b1770,67f3652456b1e991bd6b10e6,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,463,Outdoors,Wednesday,Isolated Area,2020-02-05 00:00:00,6:40,Closed,67f3650356b1e991bd6b0d5f
,,67f3693656b1e991bd6b1771,67f3652456b1e991bd6b10e7,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,698,Outdoors,Monday,Near Market,2021-04-19 00:00:00,0:47,Closed,67f3650356b1e991bd6b0d60
,,67f3693656b1e991bd6b1772,67f3652456b1e991bd6b10e8,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,61,Indoors,Thursday,Isolated Area,2020-04-30 00:00:00,19:15,Closed,67f3650356b1e991bd6b0d61
,,67f3693656b1e991bd6b1773,67f3652456b1e991bd6b10e9,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,885,Outdoors,Thursday,Isolated Area,2022-07-21 00:00:00,3:27,Closed,67f3650356b1e991bd6b0d62
,,67f3693656b1e991bd6b1774,67f3652456b1e991bd6b10ea,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,596,Outdoors,Monday,Near School,2024-07-15 00:00:00,14:25,Closed,67f3650356b1e991bd6b0d63
,,67f3693656b1e991bd6b1775,67f3652456b1e991bd6b10eb,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,768,Indoors,Thursday,Residential Area,2023-11-23 00:00:00,12:10,Open,67f3650356b1e991bd6b0d64
,,67f3693656b1e991bd6b1776,67f3652456b1e991bd6b10ec,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,650,Indoors,Wednesday,Near School,2021-01-06 00:00:00,21:37,Closed,67f3650356b1e991bd6b0d65
,,67f3693656b1e991bd6b1777,67f3652456b1e991bd6b10ed,2025-03-06 23:10:54.813000,2025-03-06 23:10:54.813000,0.0,651,Outdoors,Sunday,Near Market,2023-01-22 00:00:00,21:35,Under Investigation,67f3650356b1e991bd6b0d66
,,67f3693656b1e991bd6b1778,67f3652456b1e991bd6b10ee,2025-03-06 23:10:54.813000,2025-04-04 02:52:26.628000,0.0,669,Outdoors,Friday,Near School,2024-05-03 00:00:00,12:14,Closed,67f3650356b1e991bd6b0d67
,,67f3693656b1e991bd6b1779,67f3652456b1e991bd6b10ef,2025-04-04 02:52:26.631000,2025-04-04 03:12:48.127000,0.0,299,Indoors,Wednesday,Residential Area,2024-10-02 00:00:00,3:05,Under Investigation,67f3650356b1e991bd6b0d68
,,67f3693656b1e991bd6b177a,67f3652456b1e991bd6b10f0,2025-04-04 03:12:48.130000,2025-04-04 06:09:47.093000,0.0,690,Indoors,Sunday,Near Market,2024-09-15 00:00:00,1:28,Under Investigation,67f3650356b1e991bd6b0d69
,,67f3693656b1e991bd6b177b,67f3652456b1e991bd6b10f1,2025-04-04 06:09:47.096000,2025-04-04 06:18:58.062000,0.0,315,Outdoors,Tuesday,Near School,2021-01-05 00:00:00,15:58,Closed,67f3650356b1e991bd6b0d6a
,,67f3693656b1e991bd6b177c,67f3652456b1e991bd6b10f2,2025-04-04 06:18:58.065000,2025-03-06 23:10:54.813000,0.0,480,Indoors,Saturday,Isolated Area,2022-12-17 00:00:00,12:35,Closed,67f3650356b1e991bd6b0d6b
